time,serie
0.000000,0.305597,0.813814,0.917910,0.286270,0.504071,0.000000
1.000000,0.251866,0.629880,0.665245,0.295994,0.574627,0.002004
2.000000,0.214552,0.625375,0.616205,0.306107,0.542062,0.004287
3.000000,0.200746,0.582583,0.630064,0.293660,0.495251,0.006347
4.000000,0.198134,0.523273,0.558635,0.249319,0.468114,0.007710
5.000000,0.197015,0.494745,0.507463,0.214702,0.407056,0.009722
6.000000,0.192910,0.473724,0.486141,0.185531,0.375848,0.012196
7.000000,0.233209,0.409910,0.605544,0.135745,0.388060,0.016009
8.000000,0.261194,0.482733,0.464819,0.203034,0.407056,0.022295
9.000000,0.272388,0.410661,0.592750,0.229483,0.381954,0.026534
10.000000,0.309328,0.423423,0.674840,0.278102,0.436906,0.027046
11.000000,0.347388,0.462463,0.647121,0.282380,0.472184,0.018138
12.000000,0.360075,0.408409,0.616205,0.287437,0.475577,0.022106
13.000000,0.441418,0.469219,0.715352,0.299494,0.559701,0.019486
14.000000,0.436940,0.442943,0.631130,0.290937,0.570556,0.019523
15.000000,0.534701,0.512012,0.694030,0.388565,0.588195,0.018248
16.000000,0.472761,0.334835,0.494670,0.332555,0.643826,0.021841
17.000000,0.569403,0.591592,0.703625,0.369895,0.677748,0.024201
18.000000,0.509328,0.583333,0.660981,0.438351,0.659430,0.019541
19.000000,0.486940,0.585586,0.640725,0.386231,0.676391,0.016444
20.000000,0.436567,0.696697,0.599147,0.402178,0.608548,0.015620
21.000000,0.417910,0.543544,0.619403,0.361727,0.481004,0.015923
22.000000,0.426493,0.578829,0.620469,0.364839,0.525102,0.016370
23.000000,0.408582,0.553303,0.713220,0.366394,0.425373,0.014113
24.000000,0.394403,0.479730,0.590618,0.377285,0.362958,0.014424
25.000000,0.396642,0.618619,0.715352,0.352003,0.328358,0.011648
26.000000,0.378358,0.656156,0.655650,0.388954,0.294437,0.012392
27.000000,0.397388,0.719219,0.757996,0.367950,0.295115,0.016616
28.000000,0.373134,0.600601,0.630064,0.319331,0.278155,0.021818
29.000000,0.338806,0.521021,0.537313,0.297550,0.221845,0.023212
30.000000,0.256716,0.429430,0.473347,0.206923,0.122795,0.021321
31.000000,0.177239,0.318318,0.336887,0.159471,0.083446,0.019856
32.000000,0.235448,0.419670,0.447761,0.222482,0.118725,0.020986
33.000000,0.283955,0.540541,0.431770,0.276157,0.196065,0.021138
34.000000,0.386567,0.608108,0.590618,0.333722,0.304613,0.019424
35.000000,0.445896,0.677928,0.571429,0.370284,0.289688,0.017160
36.000000,0.427612,0.641892,0.469083,0.390510,0.370421,0.017362
37.000000,0.494776,0.627628,0.524520,0.378452,0.369742,0.021203
38.000000,0.513806,0.626126,0.656716,0.416181,0.354817,0.026380
39.000000,0.577612,0.665916,0.511727,0.482692,0.419267,0.028389
40.000000,0.689179,0.866366,0.657783,0.469856,0.362958,0.030540
41.000000,0.610075,0.605105,0.621535,0.393621,0.485753,0.033995
42.000000,0.537313,0.610360,0.345416,0.360171,0.442334,0.034256
43.000000,0.456716,0.435436,0.368870,0.325943,0.443691,0.040618
44.000000,0.459328,0.376126,0.496802,0.290548,0.322931,0.046654
45.000000,0.454104,0.433934,0.449893,0.355504,0.343284,0.041938
46.000000,0.533582,0.464715,0.521322,0.445352,0.459294,0.039759
47.000000,0.628358,0.596096,0.601279,0.563594,0.538670,0.037791
48.000000,0.688060,0.629880,0.554371,0.604045,0.710312,0.041604
49.000000,0.761940,0.750751,0.633262,0.700895,0.776798,0.049196
50.000000,0.812313,0.809309,0.696162,0.731233,0.780868,0.050075
51.000000,0.858582,0.867117,0.739872,0.796577,0.805970,0.046958
52.000000,0.941045,0.804054,0.857143,0.913652,1.000000,0.062050
53.000000,0.866791,0.828078,0.747335,0.886426,0.760516,0.076838
54.000000,0.926866,0.843844,0.916844,0.933100,0.823609,0.091391
55.000000,1.000000,0.740240,1.000000,1.000000,0.853460,0.110626
56.000000,0.935075,1.000000,0.844350,0.960716,0.692673,0.123475
57.000000,0.842164,0.873874,0.782516,0.739401,0.744912,0.110989
58.000000,0.810821,0.816066,0.669509,0.729288,0.636364,0.115034
59.000000,0.633955,0.557808,0.573561,0.548425,0.485753,0.103772
60.000000,0.560075,0.608108,0.573561,0.494360,0.419946,0.104681
61.000000,0.445149,0.602853,0.476546,0.444185,0.430122,0.109989
62.000000,0.238433,0.484234,0.367804,0.249708,0.309362,0.099637
63.000000,0.143284,0.436937,0.270789,0.144691,0.232700,0.085109
64.000000,0.139925,0.386637,0.301706,0.135356,0.178426,0.093817
65.000000,0.110075,0.382132,0.262260,0.171529,0.337178,0.105345
66.000000,0.173507,0.536036,0.340085,0.245819,0.383311,0.097302
67.000000,0.171269,0.570571,0.324094,0.305329,0.445047,0.099176
68.000000,0.170522,0.639640,0.399787,0.346169,0.467436,0.108288
69.000000,0.220522,0.688439,0.328358,0.316219,0.536635,0.109401
70.000000,0.247761,0.743994,0.315565,0.380008,0.601764,0.112520
71.000000,0.302985,0.738739,0.396588,0.402178,0.789688,0.110738
72.000000,0.319403,0.706457,0.360341,0.523921,0.940977,0.120390
73.000000,0.342164,0.888889,0.464819,0.569428,0.781547,0.120316
74.000000,0.404478,0.816066,0.473347,0.649942,0.885346,0.123169
75.000000,0.407089,0.876126,0.462687,0.681058,0.918589,0.119185
76.000000,0.379104,0.754505,0.231343,0.578763,0.853460,0.124135
77.000000,0.482089,0.874625,0.518124,0.717231,0.900271,0.133632
78.000000,0.445149,0.787538,0.517058,0.656943,0.892130,0.136563
79.000000,0.423507,0.841592,0.477612,0.647997,0.925373,0.145784
80.000000,0.362687,0.429430,0.484008,0.552314,0.699457,0.150492
81.000000,0.400373,0.704204,0.376333,0.586542,0.826323,0.153186
82.000000,0.425746,0.647147,0.341151,0.597044,0.768657,0.157981
83.000000,0.392164,0.448949,0.413646,0.507585,0.605156,0.160346
84.000000,0.310448,0.272523,0.214286,0.401400,0.421981,0.167141
85.000000,0.227985,0.170420,0.217484,0.321665,0.268657,0.170093
86.000000,0.274627,0.338589,0.261194,0.493971,0.468114,0.172318
87.000000,0.364925,0.433934,0.206823,0.590821,0.477612,0.179317
88.000000,0.343284,0.356607,0.230277,0.536367,0.345319,0.181611
89.000000,0.251866,0.214715,0.190832,0.413069,0.337856,0.190968
90.000000,0.191418,0.137387,0.216418,0.260210,0.215061,0.197116
91.000000,0.200373,0.118619,0.157782,0.215091,0.163501,0.191410
92.000000,0.185448,0.031532,0.125799,0.304940,0.119403,0.191001
93.000000,0.218284,0.156156,0.160981,0.289770,0.149254,0.184974
94.000000,0.330597,0.152402,0.222815,0.438740,0.200814,0.178421
95.000000,0.348881,0.190691,0.237740,0.533256,0.325644,0.193759
96.000000,0.475373,0.307057,0.453092,0.732011,0.444369,0.206298
97.000000,0.438806,0.285285,0.343283,0.755737,0.553596,0.220943
98.000000,0.577612,0.334084,0.367804,0.844419,0.626866,0.234875
99.000000,0.542537,0.281532,0.320895,0.826527,0.588195,0.244210
100.000000,0.575373,0.418168,0.466951,0.835861,0.784261,0.263658
101.000000,0.582836,0.380631,0.455224,0.772851,0.696744,0.275600
102.000000,0.539552,0.337087,0.446695,0.658888,0.633650,0.270209
103.000000,0.422015,0.338589,0.569296,0.593154,0.584125,0.292903
104.000000,0.536940,0.313063,0.552239,0.618436,0.744912,0.318797
105.000000,0.555970,0.358859,0.656716,0.589654,0.710312,0.331600
106.000000,0.535821,0.343093,0.559701,0.577207,0.757802,0.333832
107.000000,0.630224,0.370871,0.718550,0.665111,0.729986,0.340400
108.000000,0.598507,0.474475,0.831556,0.640607,0.757802,0.360813
109.000000,0.571269,0.484234,0.751599,0.602100,0.824966,0.433781
110.000000,0.501493,0.491742,0.780384,0.520420,0.699457,0.482985
111.000000,0.442910,0.487237,0.745202,0.438740,0.774084,0.474134
112.000000,0.418657,0.650150,0.736674,0.434850,0.738806,0.546388
113.000000,0.369776,0.479730,0.697228,0.432905,0.617368,0.659184
114.000000,0.372388,0.445946,0.670576,0.464411,0.636364,0.673739
115.000000,0.354478,0.450450,0.635394,0.407623,0.547490,0.635754
116.000000,0.267537,0.341592,0.714286,0.317775,0.552239,0.660941
117.000000,0.331343,0.465466,0.579957,0.376507,0.556309,0.746277
118.000000,0.314925,0.410661,0.571429,0.370673,0.607870,0.756093
119.000000,0.311940,0.478228,0.481876,0.399067,0.691316,0.780876
120.000000,0.349627,0.455706,0.510661,0.379230,0.601764,0.866934
121.000000,0.261567,0.371622,0.414712,0.314664,0.579376,0.917555
122.000000,0.246269,0.393393,0.360341,0.313497,0.576662,0.943202
123.000000,0.252985,0.449700,0.328358,0.279269,0.588195,1.000000
124.000000,0.280597,0.466216,0.369936,0.336056,0.627544,0.967312
125.000000,0.219776,0.398649,0.214286,0.280825,0.449796,0.851818
126.000000,0.191791,0.352853,0.196162,0.222870,0.440299,0.758464
127.000000,0.167910,0.350601,0.244136,0.189809,0.287653,0.642255
128.000000,0.097388,0.283784,0.113006,0.135356,0.225237,0.679890
129.000000,0.070895,0.343093,0.196162,0.154415,0.322252,0.696952
130.000000,0.060075,0.353604,0.175906,0.199533,0.310719,0.623285
131.000000,0.065672,0.342342,0.233475,0.233761,0.315468,0.640369
132.000000,0.110821,0.515015,0.280384,0.271879,0.376526,0.572327
133.000000,0.058955,0.421922,0.210021,0.256321,0.352782,0.471620
134.000000,0.075746,0.457958,0.206823,0.269156,0.362958,0.447671
135.000000,0.052985,0.451201,0.247335,0.306884,0.368385,0.459206
136.000000,0.038806,0.445946,0.195096,0.298716,0.297151,0.463809
137.000000,0.064925,0.447448,0.212153,0.344613,0.405020,0.545701
138.000000,0.070149,0.479730,0.254798,0.353559,0.400271,0.550572
139.000000,0.091418,0.563814,0.247335,0.433294,0.464043,0.495575
140.000000,0.106716,0.478228,0.205757,0.412680,0.516961,0.524710
141.000000,0.169403,0.575075,0.282516,0.450797,0.468114,0.550506
142.000000,0.167537,0.537538,0.265458,0.443018,0.501357,0.549730
143.000000,0.216418,0.569820,0.289979,0.447686,0.484396,0.524667
144.000000,0.185821,0.450450,0.231343,0.393232,0.423338,0.476676
145.000000,0.183955,0.431682,0.212153,0.360171,0.435549,0.423327
146.000000,0.205224,0.490240,0.192964,0.457410,0.485753,0.461785
147.000000,0.194776,0.497748,0.172708,0.464022,0.484396,0.497433
148.000000,0.237313,0.528529,0.210021,0.447686,0.549525,0.553853
149.000000,0.207463,0.524775,0.254798,0.479969,0.539349,0.593198
150.000000,0.226493,0.570571,0.250533,0.483081,0.506784,0.570258
151.000000,0.214552,0.503003,0.255864,0.448464,0.453189,0.561778
152.000000,0.200373,0.492493,0.284648,0.428627,0.510855,0.491563
153.000000,0.277985,0.491742,0.229211,0.497472,0.514925,0.527554
154.000000,0.222015,0.487237,0.271855,0.478413,0.487788,0.516821
155.000000,0.289179,0.512012,0.271855,0.502917,0.573948,0.440464
156.000000,0.230597,0.587087,0.341151,0.492415,0.534600,0.442609
157.000000,0.238806,0.527027,0.269723,0.540257,0.578697,0.415209
158.000000,0.270149,0.519520,0.281450,0.589265,0.612619,0.407618
159.000000,0.280970,0.643393,0.326226,0.625049,0.594980,0.373849
160.000000,0.301119,0.530030,0.337953,0.671334,0.582768,0.386277
161.000000,0.225000,0.599099,0.309169,0.497472,0.567164,0.449700
162.000000,0.286194,0.580330,0.351812,0.562038,0.599729,0.475940
163.000000,0.247388,0.662913,0.292111,0.564761,0.566486,0.488505
164.000000,0.307836,0.572072,0.340085,0.598989,0.567164,0.525629
165.000000,0.269403,0.563063,0.295309,0.540646,0.558345,0.478279
166.000000,0.220895,0.505255,0.295309,0.475301,0.555631,0.440936
167.000000,0.231716,0.467718,0.348614,0.507585,0.581411,0.394798
168.000000,0.267164,0.553303,0.275053,0.558538,0.586160,0.349660
169.000000,0.244776,0.559309,0.293177,0.562816,0.612619,0.356388
170.000000,0.239179,0.529279,0.316631,0.553092,0.580054,0.295902
171.000000,0.236567,0.581081,0.311300,0.526643,0.522388,0.273238
172.000000,0.254478,0.618619,0.335821,0.626993,0.609227,0.276346
173.000000,0.259702,0.559309,0.325160,0.629716,0.599729,0.297805
174.000000,0.283209,0.620871,0.359275,0.599378,0.588195,0.255576
175.000000,0.254851,0.620120,0.303838,0.588487,0.708955,0.224298
176.000000,0.241791,0.569820,0.294243,0.621548,0.715739,0.215665
177.000000,0.252985,0.595345,0.315565,0.608324,0.738128,0.212606
178.000000,0.284701,0.724475,0.389126,0.704395,0.683853,0.261323
179.000000,0.306343,0.722222,0.369936,0.782186,0.859566,0.271565
180.000000,0.288806,0.603604,0.345416,0.744068,0.810041,0.288261
181.000000,0.242537,0.613364,0.382729,0.754181,0.798507,0.302631
182.000000,0.235075,0.609610,0.402985,0.757682,0.863636,0.291974
183.000000,0.267910,0.625375,0.395522,0.762349,0.822252,0.288212
184.000000,0.279851,0.631382,0.434968,0.840529,0.871777,0.304373
185.000000,0.269776,0.602853,0.430704,0.864255,0.817503,0.296157
186.000000,0.263060,0.654655,0.457356,0.832750,0.907734,0.323984
187.000000,0.264552,0.578829,0.395522,0.919098,0.801221,0.385331
188.000000,0.304478,0.559309,0.444563,0.939712,0.856852,0.433160
189.000000,0.247388,0.500751,0.398721,0.758071,0.715739,0.431564
190.000000,0.210448,0.418168,0.305970,0.726954,0.592944,0.417226
191.000000,0.236940,0.330330,0.326226,0.618436,0.579376,0.440869
192.000000,0.207463,0.253754,0.299574,0.575651,0.518996,0.466044
193.000000,0.212313,0.323574,0.339019,0.524310,0.499322,0.474872
194.000000,0.227612,0.300300,0.239872,0.445352,0.391452,0.452948
195.000000,0.258582,0.228979,0.245203,0.394399,0.291045,0.428515
196.000000,0.252985,0.148649,0.219616,0.341112,0.265265,0.351686
197.000000,0.280224,0.141141,0.308102,0.271490,0.228630,0.366309
198.000000,0.209328,0.125375,0.262260,0.173862,0.140434,0.337442
199.000000,0.123507,0.045045,0.036247,0.104240,0.072592,0.224037
200.000000,0.086940,0.000000,0.000000,0.019059,0.005427,0.201763
201.000000,0.029478,0.014264,0.022388,0.000000,0.029172,0.240279
202.000000,0.004104,0.051802,0.033049,0.038895,0.030529,0.263396
203.000000,0.000000,0.040541,0.020256,0.038895,0.006784,0.258928
204.000000,0.010075,0.036787,0.041578,0.067289,0.049525,0.274083
205.000000,0.033582,0.045045,0.054371,0.066122,0.003392,0.269462
206.000000,0.070895,0.032282,0.059702,0.026838,0.034600,0.241784
207.000000,0.020522,0.015766,0.052239,0.009335,0.008820,0.255385
208.000000,0.089179,0.007508,0.044776,0.068067,0.000000,0.267767
209.000000,0.079478,0.054805,0.020256,0.019448,0.041384,0.248868
210.000000,0.128731,0.021021,0.040512,0.060288,0.079376,0.238718
211.000000,0.121269,0.093093,0.062900,0.080902,0.070556,0.220104
212.000000,0.154478,0.051051,0.062900,0.149747,0.061058,0.240087
213.000000,0.157090,0.060811,0.074627,0.136912,0.132293,0.232570
214.000000,0.167537,0.104355,0.081023,0.144691,0.158752,0.228654
215.000000,0.248134,0.191441,0.103411,0.220537,0.193351,0.237662
216.000000,0.267164,0.090090,0.131130,0.295216,0.229308,0.300545
217.000000,0.201866,0.120120,0.109808,0.208090,0.194030,0.361268
218.000000,0.219030,0.169670,0.144989,0.189032,0.189281,0.375202
219.000000,0.308582,0.207207,0.141791,0.274990,0.265265,0.398230
220.000000,0.275373,0.066066,0.181237,0.267211,0.228630,0.398445
221.000000,0.299254,0.227477,0.153518,0.253598,0.232022,0.389948
222.000000,0.322388,0.200450,0.198294,0.285103,0.261872,0.415059
223.000000,0.301119,0.186937,0.160981,0.298328,0.312754,0.446012
224.000000,0.285448,0.098348,0.095949,0.300272,0.283582,0.489799
225.000000,0.397015,0.156907,0.420042,0.312719,0.371099,0.541022
226.000000,0.378731,0.159159,0.248401,0.406846,0.331750,0.524712
227.000000,0.327985,0.189189,0.264392,0.362116,0.288331,0.512428
228.000000,0.301119,0.200450,0.226013,0.365228,0.332429,0.451125
229.000000,0.358209,0.254505,0.163113,0.392454,0.334464,0.438566
230.000000,0.350746,0.172673,0.208955,0.380397,0.375848,0.441535
231.000000,0.367910,0.283784,0.178038,0.379230,0.451153,0.482131
232.000000,0.342537,0.198949,0.195096,0.448464,0.359566,0.518286
233.000000,0.289179,0.244745,0.180170,0.348503,0.434871,0.525987
234.000000,0.277239,0.203454,0.173774,0.378452,0.419946,0.535847
235.000000,0.310821,0.222222,0.173774,0.412291,0.453189,0.600408
236.000000,0.372015,0.167418,0.212153,0.440685,0.562415,0.604644
237.000000,0.308955,0.238739,0.156716,0.441074,0.491181,0.605053
238.000000,0.316791,0.216216,0.195096,0.420848,0.449118,0.612781
239.000000,0.297015,0.159159,0.155650,0.423960,0.351425,0.593576
240.000000,0.289925,0.126877,0.150320,0.470634,0.353460,0.567548
241.000000,0.356343,0.194445,0.171642,0.482303,0.436228,0.579039
242.000000,0.348134,0.207207,0.232409,0.492804,0.419267,0.574757
243.000000,0.422388,0.245495,0.208955,0.543368,0.521710,0.624440
244.000000,0.469030,0.204204,0.262260,0.621159,0.525780,0.589974
245.000000,0.252239,0.179430,0.071428,0.373007,0.323609,0.561337
246.000000,0.354104,0.311562,0.194030,0.600156,0.466079,0.620659
247.000000,0.304104,0.296547,0.212153,0.657721,0.622117,0.684636
248.000000,0.397015,0.281532,0.330490,0.650720,0.586839,0.791090
249.000000,0.442164,0.293544,0.295309,0.654998,0.611940,0.790593
250.000000,0.428731,0.249249,0.211087,0.708674,0.567164,0.778571
251.000000,0.476866,0.386637,0.217484,0.732789,0.620081,0.785732
252.000000,0.494030,0.314565,0.303838,0.771684,0.645183,0.739491
253.000000,0.527612,0.304054,0.239872,0.770128,0.550882,0.732083
254.000000,0.508955,0.227477,0.350746,0.569039,0.498643,0.752191
